Reviews,Date
"Terimakasih, sangat membantu dalam belajar^^ awal nya saya males banget kalau disuruh baca materi di buku, bahkan kadang sampai gak baca sama sekali, akhirnya kalau dikasih tugas sama guru, saya bingung sendiri. Tapi setelah download dan lihat video pembelajaran dari Ruangguru jadi paham sama materinya. Saya sangat suka fitur Ruangbaca dan Ruangbelajar nya^^ Terimakasih sekali!!!!",7 Februari 2021
Saran saya y kalau bisa semua pembahasan di latihan soal ruang guru disertai vidio pembahasan dong !!!! Kalau bisa jenis vidionya dan konsep vidionya bisa di pilih sesuai keinginan jadi gak cuma yang beranimasi saja tapi ada juga pilihan lain untuk belajar,4 Maret 2021
"Aplikasi nya bagus, mudah dimengerti.. cuma kok setelah update jadi lag ya,, karna lag saya jadi tidak bisa buka video dan membuka soal2nya juga lama. Mohon diperbaiki biar bisa berjalan sperti semula😁🙏",1 November 2019
"Sebenernya apk ini cukup membantuku buat belajar. Penjelasannya singkat, padat, dan jelas. Dan jg bnyk bgt fitur2 menarik di Ruangguru yg bikin aku semakin semangat belajar (kyk games gitu jdinya). Kekurangannya cmn di materi. Bnyk bgt materi sekolahku yg ada di buku, tpi ga ada di Ruangguru. Mohon materi diperbanyak ya, dan video pembelajarannya di-update terus🙏 klo materinya msih kurang lengkap, belajarku jdi kurang maksimal jg. Sisanya, udh bagus dan nggak ada masalah kok, thanks Ruangguru🙏",4 Maret 2021
aplikasinya bagus banget.... video nya mudah di pahami dan berhubungan dengan pelajaran sekolah.. dan saya suka cara offline nya bagus .... tapi penggunaan kuota nya boros banget dan mohon di perbaiki bagian rapor nya... kok punya saya tidak ada penambahan nilai atau tidak tertulis di rapor hasil brljar saya setelah berlangganan.. mohon infonya secepatnya... terima kasih..,23 Juli 2019
"aplikasinya bagus tapi kenapa pas buka error terus ya, aku mau ngerjain latihan topik dan mau lihat pembahasannya pasti gak bisa terus error habis itu udah daftar pake google tapi setiap masuk disuruh ngisi daftar diri tapi pas diisi nomor hp sudah terdaftar, >:"")",21 Maret 2020
"Sangat baikk... Dimasa pandemi aplikasi ini sangat membantu dan memudahkan proses belajar mengajar untuk adik2 yg daring dirumah. Gak hanya membantu anak2 palajar saja, tapii juga memberikan pelatihan untuk kita yg mengikuti kartu prakerja. Pelatiahan yg di berikan jelas dan mudah di pahami semua kalangan.",17 September 2020
"Aplikasi ini sangat membantu saya dalam memahami materi pelajaran,selain itu ada juga latihan soal gratis yang bisa didapat...Saya suka sekali dengan aplikasi ruangguru inii.Kalo kalian ingin mendapat diskon hingga 35%,kalian bisa pake kode :RAISHANYZOEB pasti langsung dpt diskonnya dehh!",16 September 2018
"pls ruangguru membantu banget, nonton bisa kapan aja dan dimana ajaa, kalian jg bisa ngejar materi yg ketinggalan, adapto jg membantu bgt.. tp aku paling suka sm fitur playlist, apalagi pas mau PTS gini, ini fitur membantu bgtttt, THANK YOU DAH BUAT APLIKASI YANG SANGAT AMAT BERGUNAAAAAAA <3333",25 Februari 2022
"di video nya, , suara pembukaan sama penutupan nya nyaring banget, sedangkan suara yg jelasinnya pelan, jadi otomatis kaget pas pembukaan sm penutupnya soalnya volume nya nyaring buat dengerin penjelasannya , tolong volume opening sm penutup nya di kecilin , gak sesuai sama suara guru penjelqsannya. PLUS RUANGGURU GABISA BANTU JAWAB PERTANYAAN😭😭 padahal mau nanya soal yg ga ngerti tapi gaada yg jawabin😭😭😭",30 Agustus 2020
Paket kuota internetnya buat lebih terjangkau lagi seperti waktu covid19,20 Februari 2024
"Terima kasih ruang guru berkat aplikasi ini saya bisa dapat pelajaran tambahan setelah belajar disekolah Saran saya tambahin dong sistem dimana saat kita ngetuk layar 2x saat pemutaran video,videonya akan dipercepat 10 atau 10 detik atau bisa juga dimundurin 5 atau 10 detik Biar nanti kami bisa ngulangin videonya dengan mudah cuma dengan cara ngetuk layar 2x saat pemutaran video Terimakasih ruang guru",12 Maret 2020
"Bagus banget aplikasi nya,,aku menjadi lebih fokus buat belajar,sampek ketagihan nontonnya..cara belajarnya juga efektif ,mudah dicerna otak yg otaknya kayak aku gampangan lupa rumus klo udah ganti soal hehehe😂",24 September 2019
"Sangat membantu dalam belajar .. mungkin masukan untuk aplikasi ini adalah menambahkan beberapa pembelajaran perguruan tinggi Seperti contoh ( jurusan teknik sipil ,teknik mesin ,teknik informatika ,akutansi dan sebagainya .. kalau ada itu mungkin aplikasi ini sempurna hehehehe !!",9 November 2023
"gk ada pilihan resolusi yang di bawah 480p , buat yang di daerah kurang jangkauan signal. sering banget loading videonya, belajar jadi keganggu. saran saya di tambah lagi pilihan resolusi yang 360p atau dibawahnya. supaya bisa lebih lancar. tapi selain itu semuanya bagus dah...",26 Juni 2019
"Sebenarnya sih ini bagus ya, menarik. Namun, saya ga suka dengan cara promosinya yang menyepam. Ya kalau saya udah berlangganan ya gausah dispam lagi dong. Dan setiap ngasih pengumuman ditanya, mengganggu atau tidak, klo mengganggu ya jangan diteruskan. Selain itu, videonya juga kebanyakan basa basi ""halo teman² bla⁴ semenit pervideo, klo saya liatnya 60 video saya buang waktu 1 jam dong. Itu saja si klo aku. Dan saya bingung ini apk kok ratingnya>4,5. Padahal mahal dan susah dipahami.",25 November 2020
Aplikasi pembelajaran terbaik seindonesia!cara mengajarnya juga lebih mudah dimengerti dan juga fitur - fiturnya yang keren TERIMA KASIH RUANG GURU! Saran : 1.kalau boleh materi - materinya ditambah 2.kalau boleh juga update Fitur -Fitur di Ruanglesonline itu saja saran dan komentar dari saya... TERIMA KASIH SEKALI LAGI.,31 Oktober 2018
"Sering lag, patah patah pada aplikasinya. Untuk materi sudah sangat memuaskan, good job team ruang guru. Mohon buat kinerja aplikasinya jadi lebih ringan untuk mengatasi beberapa handphone yang spesifikasinya terbatas, termasuk punya saya🙏",5 Februari 2021
"bagus... sangat2 membantu untuk belajar, materi juga banyak apalagi ditambah dgn bank2 soal. saya kelas 12 yg sebentar lg menghadapi UN sangat terbantu dgn aplikasi ini. mulai berlangganan awal semester kelas 12 lalu setelah itu saya mendapatkan ranking 4 di semester ke 5 biasanya hanya ranking 10 keatas 😊 terimakasih ruangguru! mudah2an aplikasinya trs berkembang lebih bagus lagi dari iniii!😊",29 Maret 2019
"Bagus banget, metode belajar nya mudah dipahami, (seperti berbagai latihan soal yg mengasah daya kerja otak, vidio pembelajarannya yang mudah dipahami, bahkan ada kuis kuis untuk mengecek pemahaman, bahkan sekarang ada vitur adapto yang membuat suatu vidio pembelajaran lebih interaktif, serta teman belajar yang lucu membuat belajar tidak membosankan)",10 Juli 2023
Aplikasi ini sangat mendukung tetapi ini menurut kepribadian sendiri plss jangan pas kita nntn video harus berlanggan;(🙏,10 Desember 2023
"aplikasinya bagus, banyak fitur fitur yang membantu bgt buat belajar, karena gabisa screenshot manual jadi di sediain fitur screenshot di app, cuma ada bug dan kadang gabisa masuk ke aplikasi, entah karena sinyal, hp nya, atau aplikasinya. overall bagus penjelasannya juga mudah di mengerti, thankyou ruangguru! 😁🤗🤗",25 Juli 2023
"Sangat membantu untuk belajar, fitur nya juga bagus dan selalu di update, untuk overall semuanya sudah bagus. Tetapi ada satu yang kurang, tolong semua video untuk disediakan kualitas 360p, terkadang sinyal suka ngadat nih.",19 Februari 2021
"Saya pengguna ruang belajar plus, semua pemakaian selama ini ga ada masalah, bagus dan memuaskan. Hanya saja pada bagian modul pendalaman tolong diedit kembali karna banyak typo pada soal, jawaban, dan yang utama pada rumus-rumus yang ada. Semoga kedepannya makin sukses! 🙏",24 Desember 2020
Aplikasi ini sangat membantu untuk belajar tapi ada kendala sedikit di handphone saya kenapa jika saya ingin melihat video nya itu tidak ada loading dlu ada skrg tidak ada lalu saya pencet kembali itu lama dan beberapa menit ada tulisan ruang guru tidak menanggapi!! kenapa ya kak tolong kak beri saran karna sebentar lagi akhir semester..,11 Oktober 2020
"aplikasinya keren! bisa belajar dimana aja kapan ajaa. materi yang susah aku pahami di sekolah, di ruangguru aku jadi lebih paham dan lebih mudah mengerjakan soal soal lainnya! pembahasannya detail dan mudah dipahami bangett, terimakasihh ruangguru!",11 Januari 2020
Saat saya menggunakan ruangguru nilai dan peringkat saya naik.tapi kok sekarang pas saya mau belajar di ruangguru video nya gak bisa keputar ya padahal udah saya coba berkali kali tapi tetep gak bisa tolong diperbaiki lagi aplikasinya soalnya benar benar membantu,21 April 2020
"halo ruang guruuu!!! aku suka banget aplikasi ini, first of all langganan nya terbilang ekonomis banget buat pelajar kayak aku. Kedua, setelah berlangganan dari aplikasi ini aku jadi lebih paham dan ngerti tentang beberapa bidang studi seperti fisika dan bahasa indonesia, joss banget pokoknya. Oh ya, kalo boleh aku mau kasih saran. Ruang guru tuh bakalan perfect banget kalau misalnya lebih dibanyakin tentang contoh dan pembahasan soal-soal HOTS. Biar kita bisa jadi lebih kritis dan makin juara:>",20 Maret 2020
"ruang guru ini adalah aplikasi belajar dengan berbagai konten seperti nonton video, jadi dengan aplikasi ruang guru , kita dapat menjawab latihan-latihan soal, les privat, tryout, dan materinyapun mudah dipahami dan lengkap, karena dirancang oleh pengajar berpengalaman dan terbaik pastinya. selain itu semua materinya sesuai dengan kurikulum nasional. jadi untuk teman-teman SD, SMP, SMA jangan khawatir karena aplikasi ini akan sangat membantu untuk menyelesaikan segala permasalahan belajar kita",14 Agustus 2019
"Aplikasi ini sudah membantu saya dalam belajar.Videonya beranimasi,jadi siswa gak bakal bosan,dan materi nya juga lengkap.Dan pada soal latihannya juga ada pembahasannya,jadi bisa lebih ngerti.Terima kasih RUANG GURU😊",29 Juli 2019
"Yang bikin semakin sayang sama ruangguru nih fiturnya yang semakin banyak dan lengkap. Belajar jadi mudah dan menyenangkan dengan ruangguru. Ada kelas yang free juga kalau ingin free, semua fiturnya keren sih, emang paling mantab ruangguru. 👍",16 Agustus 2021
"Terimakasih kpd tim ruang guru 🙏🏻. Ruang guru ini app yg bagus bgt, materinya mudah dimengerti karena menggunakan animasi di videonya. Cuman 1 kekurangannya yaitu pada penggunaan datanya. Ruang guru ga terlalu ramah pada data internet (bagi yg pakai kuota). Saya rekomendasikan pake wifi supaya lebih hemat:) Tolong ya diperbaiki🥺🥺",4 November 2019
Sangat bagus dan bermanfaat tapi sayang. Si owner dari apk ruang guru kurang percaya diri kalau apk nya bagus atau memanfaatkan keadaan situasi saat ini (haus harta) sampai harus membuat iklan yg sangat over d beberapa stasiun dengan waktu yg bersamaan semua sehingga mengganggu pengguna tv.,19 Juli 2020
Sangat menyenangkan belajar di ruangguru.. Selalu mendapatkan metode yg mudah.. Sangat membantu untuk menyelesaikan tugas dan dapat diakses dgn cepat dan terjangkau.. Terimakasih ruangguru sudah hadir.,10 September 2020
"Aplikasinya udah bagus dan membantu banget, cuma salah satu konsultannya bikin nggak nyaman, dan kesannya maksa banget buat upgrade ruangbelajar saya, padahal udah saya tolak dan bilang nggak mau berkali-kali. Ada konsultan lain juga yang nawarin upgrade program, tapi langsung berhenti pas saya tolak, nggak sampe maksa. Ganggu banget, saya berasa diteror buat upgrade program. Kalo begini terus jadi nggak nyaman langganan di ruangguru.",9 November 2021
"Baguuuus banget kak aplikasinya, video belajarnya keren banget dan bikin paham ga bosenin jugaa, banyak latihan soal juga, master teachernya keren keren handal handal pokoknya bikin paham belajar, sangat direkomendasikan banget deh bisa akses kapan saja dan dimana aja",26 Oktober 2020
"Ini sangat membantu ,,sangat positif sekali dan sangat mudah di pahami terima kasih aplikasi yg terbaik.",12 Desember 2023
"Aplikasi ruang guru sangat membantu saya dalam memahami pelajaran dgn mudah, karena disajikan animasi dalam video pembelajarannya. Dan materi nya sangat terstruktur. Ditambah lagi ada latihan soal ditiap materi, ini membuat saya lebih mengingat materi pembelajaran. Terimakasih ruang guru",29 Agustus 2019
Aku suka bgt sama ruang guru ini karena dari sini aku bisa pinter makasih 😘ruang guru,2 Maret 2024
"bagus, sangat membantu dalam pembelajaran saya",2 April 2024
"Sayq sangat terganggu oleh spamchat dari pihak ruangguru untuk menawarkan jasa, apalagi hingga menelpon. Itu sangat MENGGANGGU.",4 April 2024
Aplikasinya sangat bagus memudahkan untuk belajar,20 Maret 2024
kak aku mau belajar tapi leg banget pas buka ruangguru tapi buka apk lain lancar,5 Maret 2024
"Ruang guru best deh,kalo ada masalah cepet banget ditanggapi,jd ngak nyesel udah langganan 😍😍",3 April 2024
Sangat membantuku untuk belajar sekarang gak se lag dulu,5 Maret 2024
"Pelayanannya bagus. Kk kk yang nerangin materi juga jelas dan mudah di mengerti. Cuman terdapat pembahasan soal yang keliru. Dan juga setiap beberapa menit tertentu, ruanggurunya langsung ngestuck ga bisa di apa apain. Hpnya mau di force close juga ga bisa.",15 Juni 2020
Saya kasih 1 karena pembahasannya masih amburadul dan salah. Tolong berikan pembahasan yang lebih tepat.,26 Maret 2024
Pembelajarannya mudah di mengerti,28 Maret 2024
Saya sangat senang belajar diruangguru.kaya bermain game. Pokoknya enak banget,10 Maret 2024
"Saya lebih suka video yang menggunakan papan tulis daripada animasi animasi, menurut saya, dipapan tulis itu lebih mudah memahaminya daripada di animasi. Kalo bisa berikan pengguna pilihan mau menyetel video yang animasi atau yang papan tulis.",29 November 2019
Bagus banget bisa belajar nihh aku sangat luar biasa,18 Maret 2024
"The best online course ever 😊😊😊. Kedua ponakanku sudah pakai apps ini satu tahun lebih. Mereka jadi tidak ketergantungan meminta pengajaran pada saya, ttpi mereka mulai ketergantungan dengan sistem pembelajaran di ruangguru. Kakaknya diterima di SMA favorit surabaya dan adikknya masuk 10 besar paralel.",17 Juli 2019
"Tampilan aplikasinya lebih bagus dari yang dulu.Subtitle video nya udah rapi nggak kacau, fitur-fiturnya sangat membantu untuk mengingat pelajaran,fitur diskusi dan ADAPTO untuk lebih memahami tentang materi,ditambah lagi CSnya ramah dan siap melayani dengan cepat.Wah pokoknya bagus banget deh,jadi gak bosan lagi kalo disuruh belajar.Terima kasih ruangguru🤩👍",2 Maret 2022
Aplikasi ini bagus banget bener bener ngebantu sihh👍👍👍👍,4 April 2024
Applikasi ini bagus baget coco² yang udah mendaftar ruang guru by ruang guru,20 Maret 2024
"Bagus sih ,tapi kurang PAI itu kan pelajaran juga tapi kok g ada?",17 Maret 2024
Tidak ada jawaban dan soalnya ini aplikasi apaan mending jangan di donglot deh nnti nyesal,5 Maret 2024
Sangat bagus untuk anak-Anak,26 Februari 2024
"Makasi ruang guru 💕 aku yg dulunya males belajar, suka ngantuk kalo baca baca buku. jadi semangat belajar karena di Ruang Guru😊 Penjelasannya simple dan mudah dipahami :) ters ada animasi animasi yg ngga bosan untuk ditonton materin penjelasannya:)",17 November 2019
Asli keren banget dah kalo belajar pake ini,20 April 2024
"Bagus banget kak aplikasinya, pembahasannya oke, apalagi ditambah sekolah online gratis, tambah mantap. Sayangnya kadang masih suka error, sinyal bagus tapi nggak bisa loading, atau bug juga pernah sih. Maksih kak",18 Maret 2020
Aku baru pertama kali nyoba dan pas mau belajar tuh malah suruh sertifikasi padahal pas pertama an tuh aku udah trus nggak bisa buat belajar apapun udh nyoba ke wats app tapi tetep ngga bisa jujur kecewa berat tolong di mudahkan lagi ya,13 Mei 2024
"aplikasi yang sangat membantu, tapi ada kendala di saat membuka vidio mode offline((mode bebas kuota)(dengan tetap menyalakan data seluler)), selama saya mendownload vidio pembelajaran. pasti terjadi buffering berkali kali pada vidio yg saya putar.. kendala itu penyebab kesulitan saya dalam belajar, tolong penyelesaian nya :)",10 Agustus 2019
"Penjelasan dari mentornya mudah dipahami apalagi dengan bantuan animasi, membuat saya belajar lebih mudah. Waktunya sangat fleksibel dan juga ruangguru disertai dengan soal soal latihan. Terimakasih",24 April 2020
